date,status,age_group,gender,count,rate_per_100000
2024-01-27,hospitalizations,30 to 39,male,6,0.2034894369
2024-01-27,hospitalizations,30 to 39,female,14,0.4934885942
2024-01-27,hospitalizations,30 to 39,all,20,0.345691756
2024-01-27,hospitalizations,40 to 49,male,8,0.3114851182
2024-01-27,hospitalizations,40 to 49,female,5,0.1950650113
2024-01-27,hospitalizations,40 to 49,all,13,0.2533328371
2024-01-27,hospitalizations,50 to 59,male,15,0.6089100591
2024-01-27,hospitalizations,50 to 59,female,16,0.6356205742
2024-01-27,hospitalizations,50 to 59,all,31,0.6224095965
2024-01-27,hospitalizations,60 to 69,male,58,2.339731423
2024-01-27,hospitalizations,60 to 69,female,25,0.9672264974
2024-01-27,hospitalizations,60 to 69,all,83,1.639141272
2024-01-27,hospitalizations,70 to 79,male,80,5.000106252
2024-01-27,hospitalizations,70 to 79,female,80,4.513816793
2024-01-27,hospitalizations,70 to 79,all,160,4.744533556
2024-01-27,hospitalizations,80+,male,117,15.73352518
2024-01-27,hospitalizations,80+,female,122,11.38794819
2024-01-27,hospitalizations,80+,all,239,13.16845763
2024-01-27,hospitalizations,all,male,314,1.568924737
2024-01-27,hospitalizations,all,female,294,1.463847886
2024-01-27,hospitalizations,all,all,608,1.516294139
2024-01-27,icu,0 to 11,male,1,0.04000665711
2024-01-27,icu,0 to 11,female,3,0.1262854278
2024-01-27,icu,0 to 11,all,4,0.08204867332
2024-01-27,icu,40 to 49,male,1,0.03893563978
2024-01-27,icu,40 to 49,all,1,0.01948714131
2024-01-27,icu,50 to 59,male,4,0.1623760158
2024-01-27,icu,50 to 59,all,4,0.08031091568
2024-01-27,icu,60 to 69,male,3,0.1210205908
2024-01-27,icu,60 to 69,female,1,0.03868905989
2024-01-27,icu,60 to 69,all,4,0.07899476008
2024-01-27,icu,70 to 79,male,5,0.3125066408
2024-01-27,icu,70 to 79,female,5,0.2821135496
2024-01-27,icu,70 to 79,all,10,0.2965333473
2024-01-27,icu,80+,male,3,0.4034237227
2024-01-27,icu,80+,all,3,0.1652944473
2024-01-27,icu,all,male,17,0.08494178515
2024-01-27,icu,all,female,9,0.04481166999
2024-01-27,icu,all,all,26,0.06484152569
2024-01-27,deaths,50 to 59,male,1,0.04059400394
2024-01-27,deaths,50 to 59,female,1,0.03972628589
2024-01-27,deaths,50 to 59,all,2,0.04015545784
2024-01-27,deaths,60 to 69,male,3,0.1210205908
2024-01-27,deaths,60 to 69,female,1,0.03868905989
2024-01-27,deaths,60 to 69,all,4,0.07899476008
2024-01-27,deaths,70 to 79,male,11,0.6875146097
2024-01-27,deaths,70 to 79,female,4,0.2256908397
2024-01-27,deaths,70 to 79,all,15,0.4448000209
2024-01-27,deaths,80+,male,14,1.882644039
2024-01-27,deaths,80+,female,13,1.213469889
2024-01-27,deaths,80+,all,27,1.487650025
2024-01-27,deaths,all,male,29,0.1449006923
2024-01-27,deaths,all,female,19,0.09460241443
2024-01-27,deaths,all,all,48,0.119707432
2024-02-03,cases,0 to 11,male,160,6.401065137
2024-02-03,cases,0 to 11,female,118,4.967226827
2024-02-03,cases,0 to 11,all,278,5.702382796
2024-02-03,cases,12 to 19,male,30,1.640362542
2024-02-03,cases,12 to 19,female,40,2.324597496
2024-02-03,cases,12 to 19,all,71,2.000229886
2024-02-03,cases,12 to 19,other,1,NA
2024-02-03,cases,20 to 29,male,46,1.595877917
2024-02-03,cases,20 to 29,female,100,3.78503571
2024-02-03,cases,20 to 29,all,146,2.642816634
2024-02-03,cases,30 to 39,male,80,2.713192492
2024-02-03,cases,30 to 39,female,143,5.040633498
2024-02-03,cases,30 to 39,all,223,3.854463079
2024-02-03,cases,40 to 49,male,82,3.192722462
2024-02-03,cases,40 to 49,female,145,5.656885327
2024-02-03,cases,40 to 49,all,227,4.423581078
2024-02-03,cases,50 to 59,male,103,4.181182406
2024-02-03,cases,50 to 59,female,155,6.157574313
2024-02-03,cases,50 to 59,all,258,5.180054061
2024-02-03,cases,60 to 69,male,197,7.947018799
2024-02-03,cases,60 to 69,female,214,8.279458817
2024-02-03,cases,60 to 69,all,411,8.116711598
2024-02-03,cases,70 to 79,male,302,18.8754011
2024-02-03,cases,70 to 79,female,304,17.15250381
2024-02-03,cases,70 to 79,all,606,17.96992084
2024-02-03,cases,80+,male,439,59.03433808
2024-02-03,cases,80+,female,650,60.67349446
2024-02-03,cases,80+,all,1089,60.00188436
2024-02-03,cases,all,male,1440,7.19506886
2024-02-03,cases,all,female,1869,9.305890136
2024-02-03,cases,all,all,3310,8.254825001
2024-02-03,cases,all,other,1,NA
2024-02-03,hospitalizations,0 to 11,male,22,0.8801464564
2024-02-03,hospitalizations,0 to 11,female,11,0.4630465686
2024-02-03,hospitalizations,0 to 11,all,33,0.6769015549
2024-02-03,hospitalizations,12 to 19,male,4,0.2187150056
2024-02-03,hospitalizations,12 to 19,female,4,0.2324597496
2024-02-03,hospitalizations,12 to 19,all,8,0.2253780153
2024-02-03,hospitalizations,20 to 29,male,1,0.03469299819
2024-02-03,hospitalizations,20 to 29,female,6,0.2271021426
2024-02-03,hospitalizations,20 to 29,all,7,0.1267103866
2024-02-03,hospitalizations,30 to 39,male,6,0.2034894369
2024-02-03,hospitalizations,30 to 39,female,12,0.4229902236
2024-02-03,hospitalizations,30 to 39,all,18,0.3111225804
2024-02-03,hospitalizations,40 to 49,male,3,0.1168069193
2024-02-03,hospitalizations,40 to 49,female,6,0.2340780135
2024-02-03,hospitalizations,40 to 49,all,9,0.1753842718
2024-02-03,hospitalizations,50 to 59,male,20,0.8118800788
2024-02-03,hospitalizations,50 to 59,female,15,0.5958942884
2024-02-03,hospitalizations,50 to 59,all,35,0.7027205122
2024-02-03,hospitalizations,60 to 69,male,47,1.895989257
2024-02-03,hospitalizations,60 to 69,female,32,1.238049917
2024-02-03,hospitalizations,60 to 69,all,79,1.560146512
2024-02-03,hospitalizations,70 to 79,male,87,5.437615549
2024-02-03,hospitalizations,70 to 79,female,61,3.441785305
2024-02-03,hospitalizations,70 to 79,all,148,4.388693539
2024-02-03,hospitalizations,80+,male,109,14.65772859
2024-02-03,hospitalizations,80+,female,106,9.894446788
2024-02-03,hospitalizations,80+,all,215,11.84610205
2024-02-03,hospitalizations,all,male,299,1.493976103
2024-02-03,hospitalizations,all,female,253,1.259705834
2024-02-03,hospitalizations,all,all,552,1.376635468
2024-02-03,icu,0 to 11,male,1,0.04000665711
2024-02-03,icu,0 to 11,all,1,0.02051216833
2024-02-03,icu,20 to 29,female,1,0.0378503571
2024-02-03,icu,20 to 29,all,1,0.0181014838
2024-02-03,icu,30 to 39,male,1,0.03391490614
2024-02-03,icu,30 to 39,all,1,0.0172845878
2024-02-03,icu,50 to 59,male,2,0.08118800788
2024-02-03,icu,50 to 59,female,1,0.03972628589
2024-02-03,icu,50 to 59,all,3,0.06023318676
2024-02-03,icu,60 to 69,male,7,0.2823813786
2024-02-03,icu,60 to 69,female,2,0.07737811979
2024-02-03,icu,60 to 69,all,9,0.1777382102
2024-02-03,icu,70 to 79,male,5,0.3125066408
2024-02-03,icu,70 to 79,female,1,0.05642270992
2024-02-03,icu,70 to 79,all,6,0.1779200084
2024-02-03,icu,80+,male,3,0.4034237227
2024-02-03,icu,80+,female,2,0.1866876753
2024-02-03,icu,80+,all,5,0.2754907454
2024-02-03,icu,all,male,19,0.09493493634
2024-02-03,icu,all,female,7,0.03485352111
2024-02-03,icu,all,all,26,0.06484152569
2024-02-03,deaths,50 to 59,female,2,0.07945257178
2024-02-03,deaths,50 to 59,all,2,0.04015545784
2024-02-03,deaths,60 to 69,male,3,0.1210205908
2024-02-03,deaths,60 to 69,female,1,0.03868905989
2024-02-03,deaths,60 to 69,all,4,0.07899476008
2024-02-03,deaths,70 to 79,male,11,0.6875146097
2024-02-03,deaths,70 to 79,female,4,0.2256908397
2024-02-03,deaths,70 to 79,all,15,0.4448000209
2024-02-03,deaths,80+,male,11,1.479220316
2024-02-03,deaths,80+,female,10,0.9334383763
2024-02-03,deaths,80+,all,21,1.157061131
2024-02-03,deaths,all,male,25,0.1249143899
2024-02-03,deaths,all,female,17,0.08464426555
2024-02-03,deaths,all,all,42,0.104744003
2024-02-10,cases,0 to 11,male,107,4.280712311
2024-02-10,cases,0 to 11,female,115,4.840941399
2024-02-10,cases,0 to 11,all,222,4.553701369
2024-02-10,cases,12 to 19,male,19,1.038896277
2024-02-10,cases,12 to 19,female,29,1.685333185
2024-02-10,cases,12 to 19,all,48,1.352268092
2024-02-10,cases,20 to 29,male,47,1.630570915
2024-02-10,cases,20 to 29,female,88,3.330831425
2024-02-10,cases,20 to 29,all,135,2.443700313
2024-02-10,cases,30 to 39,male,80,2.713192492
2024-02-10,cases,30 to 39,female,135,4.758640016
2024-02-10,cases,30 to 39,all,215,3.716186377
2024-02-10,cases,40 to 49,male,63,2.452945306
2024-02-10,cases,40 to 49,female,130,5.071690293
2024-02-10,cases,40 to 49,all,193,3.761018273
2024-02-10,cases,50 to 59,male,91,3.694054359
2024-02-10,cases,50 to 59,female,124,4.92605945
2024-02-10,cases,50 to 59,all,215,4.316711718
2024-02-10,cases,60 to 69,male,182,7.341915845
2024-02-10,cases,60 to 69,female,192,7.4282995
2024-02-10,cases,60 to 69,all,374,7.386010067
2024-02-10,cases,70 to 79,male,259,16.18784399
2024-02-10,cases,70 to 79,female,254,14.33136832
2024-02-10,cases,70 to 79,all,513,15.21216071
2024-02-10,cases,80+,male,334,44.91450779
2024-02-10,cases,80+,female,585,54.60614501
2024-02-10,cases,80+,all,919,50.63519901
2024-02-10,cases,all,male,1184,5.915945507
2024-02-10,cases,all,female,1652,8.225430981
2024-02-10,cases,all,all,2836,7.07271411
2024-02-10,hospitalizations,0 to 11,male,16,0.6401065137
2024-02-10,hospitalizations,0 to 11,female,15,0.631427139
2024-02-10,hospitalizations,0 to 11,all,31,0.6358772183
2024-02-10,hospitalizations,12 to 19,male,2,0.1093575028
2024-02-10,hospitalizations,12 to 19,female,2,0.1162298748
2024-02-10,hospitalizations,12 to 19,all,4,0.1126890076
2024-02-10,hospitalizations,20 to 29,male,4,0.1387719928
2024-02-10,hospitalizations,20 to 29,female,6,0.2271021426
2024-02-10,hospitalizations,20 to 29,all,10,0.181014838
2024-02-10,hospitalizations,30 to 39,male,7,0.237404343
2024-02-10,hospitalizations,30 to 39,female,9,0.3172426677
2024-02-10,hospitalizations,30 to 39,all,16,0.2765534048
2024-02-10,hospitalizations,40 to 49,male,13,0.5061633171
2024-02-10,hospitalizations,40 to 49,female,7,0.2730910158
2024-02-10,hospitalizations,40 to 49,all,20,0.3897428262
2024-02-10,hospitalizations,50 to 59,male,17,0.690098067
2024-02-10,hospitalizations,50 to 59,female,15,0.5958942884
2024-02-10,hospitalizations,50 to 59,all,32,0.6424873254
2024-02-10,hospitalizations,60 to 69,male,48,1.936329454
2024-02-10,hospitalizations,60 to 69,female,39,1.508873336
2024-02-10,hospitalizations,60 to 69,all,87,1.718136032
2024-02-10,hospitalizations,70 to 79,male,62,3.875082345
2024-02-10,hospitalizations,70 to 79,female,55,3.103249045
2024-02-10,hospitalizations,70 to 79,all,117,3.469440163
2024-02-10,hospitalizations,80+,male,86,11.56481338
2024-02-10,hospitalizations,80+,female,100,9.334383763
2024-02-10,hospitalizations,80+,all,186,10.24825573
2024-02-10,hospitalizations,all,male,255,1.274126777
2024-02-10,hospitalizations,all,female,248,1.234810462
2024-02-10,hospitalizations,all,all,503,1.254434132
2024-02-10,icu,20 to 29,female,1,0.0378503571
2024-02-10,icu,20 to 29,all,1,0.0181014838
2024-02-10,icu,40 to 49,male,2,0.07787127955
2024-02-10,icu,40 to 49,female,2,0.07802600451
2024-02-10,icu,40 to 49,all,4,0.07794856525
2024-02-10,icu,50 to 59,male,3,0.1217820118
2024-02-10,icu,50 to 59,female,1,0.03972628589
2024-02-10,icu,50 to 59,all,4,0.08031091568
2024-02-10,icu,60 to 69,male,3,0.1210205908
2024-02-10,icu,60 to 69,female,5,0.1934452995
2024-02-10,icu,60 to 69,all,8,0.1579895202
2024-02-10,icu,70 to 79,male,3,0.1875039845
2024-02-10,icu,70 to 79,female,5,0.2821135496
2024-02-10,icu,70 to 79,all,8,0.2372266778
2024-02-10,icu,80+,male,4,0.5378982969
2024-02-10,icu,80+,female,3,0.2800315129
2024-02-10,icu,80+,all,7,0.3856870436
2024-02-10,icu,all,male,15,0.07494863395
2024-02-10,icu,all,female,17,0.08464426555
2024-02-10,icu,all,all,32,0.0798049547
2024-02-10,deaths,40 to 49,female,1,0.03901300225
2024-02-10,deaths,40 to 49,all,1,0.01948714131
2024-02-10,deaths,50 to 59,male,1,0.04059400394
2024-02-10,deaths,50 to 59,female,1,0.03972628589
2024-02-10,deaths,50 to 59,all,2,0.04015545784
2024-02-10,deaths,60 to 69,male,1,0.04034019695
2024-02-10,deaths,60 to 69,female,1,0.03868905989
2024-02-10,deaths,60 to 69,all,2,0.03949738004
2024-02-10,deaths,70 to 79,male,4,0.2500053126
2024-02-10,deaths,70 to 79,female,3,0.1692681297
2024-02-10,deaths,70 to 79,all,7,0.2075733431
2024-02-10,deaths,80+,male,15,2.017118613
2024-02-10,deaths,80+,female,9,0.8400945386
2024-02-10,deaths,80+,all,24,1.322355578
2024-02-10,deaths,all,male,21,0.1049280875
2024-02-10,deaths,all,female,15,0.07468611666
2024-02-10,deaths,all,all,36,0.08978057403
2024-02-17,cases,0 to 11,male,103,4.120685682
2024-02-17,cases,0 to 11,female,75,3.157135695
2024-02-17,cases,0 to 11,all,178,3.651165963
2024-02-17,cases,12 to 19,male,22,1.202932531
2024-02-17,cases,12 to 19,female,21,1.220413685
2024-02-17,cases,12 to 19,all,43,1.211406832
2024-02-17,cases,20 to 29,male,59,2.046886893
2024-02-17,cases,20 to 29,female,80,3.028028568
2024-02-17,cases,20 to 29,all,139,2.516106248
2024-02-17,cases,30 to 39,male,50,1.695745307
2024-02-17,cases,30 to 39,female,132,4.65289246
2024-02-17,cases,30 to 39,all,182,3.14579498
2024-02-17,cases,40 to 49,male,63,2.452945306
2024-02-17,cases,40 to 49,female,100,3.901300225
2024-02-17,cases,40 to 49,all,163,3.176404034
2024-02-17,cases,50 to 59,male,78,3.166332307
2024-02-17,cases,50 to 59,female,106,4.210986304
2024-02-17,cases,50 to 59,all,184,3.694302121
2024-02-17,cases,60 to 69,male,168,6.777153087
2024-02-17,cases,60 to 69,female,165,6.383694883
2024-02-17,cases,60 to 69,all,333,6.576313777
2024-02-17,cases,70 to 79,male,251,15.68783337
2024-02-17,cases,70 to 79,female,222,12.5258416
2024-02-17,cases,70 to 79,all,473,14.02602732
2024-02-17,cases,80+,male,344,46.25925353
2024-02-17,cases,80+,female,558,52.0858614
2024-02-17,cases,80+,all,902,49.69853048
2024-02-17,cases,all,male,1139,5.691099605
2024-02-17,cases,all,female,1459,7.264469614
2024-02-17,cases,all,all,2598,6.479164759
2024-02-17,hospitalizations,0 to 11,male,10,0.4000665711
2024-02-17,hospitalizations,0 to 11,female,12,0.5051417112
2024-02-17,hospitalizations,0 to 11,all,22,0.4512677033
2024-02-17,hospitalizations,12 to 19,male,4,0.2187150056
2024-02-17,hospitalizations,12 to 19,female,2,0.1162298748
2024-02-17,hospitalizations,12 to 19,all,6,0.1690335115
2024-02-17,hospitalizations,20 to 29,male,7,0.2428509873
2024-02-17,hospitalizations,20 to 29,female,5,0.1892517855
2024-02-17,hospitalizations,20 to 29,all,12,0.2172178056
2024-02-17,hospitalizations,30 to 39,male,7,0.237404343
2024-02-17,hospitalizations,30 to 39,female,10,0.352491853
2024-02-17,hospitalizations,30 to 39,all,17,0.2938379926
2024-02-17,hospitalizations,40 to 49,male,7,0.2725494784
2024-02-17,hospitalizations,40 to 49,female,6,0.2340780135
2024-02-17,hospitalizations,40 to 49,all,13,0.2533328371
2024-02-17,hospitalizations,50 to 59,male,10,0.4059400394
2024-02-17,hospitalizations,50 to 59,female,12,0.4767154307
2024-02-17,hospitalizations,50 to 59,all,22,0.4417100362
2024-02-17,hospitalizations,60 to 69,male,50,2.017009847
2024-02-17,hospitalizations,60 to 69,female,32,1.238049917
2024-02-17,hospitalizations,60 to 69,all,82,1.619392582
2024-02-17,hospitalizations,70 to 79,male,69,4.312591643
2024-02-17,hospitalizations,70 to 79,female,58,3.272517175
2024-02-17,hospitalizations,70 to 79,all,127,3.76597351
2024-02-17,hospitalizations,80+,male,101,13.581932
2024-02-17,hospitalizations,80+,female,102,9.521071438
2024-02-17,hospitalizations,80+,all,203,11.18492426
2024-02-17,hospitalizations,all,male,266,1.329089109
2024-02-17,hospitalizations,all,female,239,1.189998792
2024-02-17,hospitalizations,all,all,505,1.259421941
2024-02-17,icu,0 to 11,male,1,0.04000665711
2024-02-17,icu,0 to 11,female,1,0.0420951426
2024-02-17,icu,0 to 11,all,2,0.04102433666
2024-02-17,icu,30 to 39,female,1,0.0352491853
2024-02-17,icu,30 to 39,all,1,0.0172845878
2024-02-17,icu,40 to 49,male,2,0.07787127955
2024-02-17,icu,40 to 49,all,2,0.03897428262
2024-02-17,icu,50 to 59,male,3,0.1217820118
2024-02-17,icu,50 to 59,all,3,0.06023318676
2024-02-17,icu,60 to 69,male,2,0.0806803939
2024-02-17,icu,60 to 69,female,4,0.1547562396
2024-02-17,icu,60 to 69,all,6,0.1184921401
2024-02-17,icu,70 to 79,male,5,0.3125066408
2024-02-17,icu,70 to 79,female,7,0.3949589694
2024-02-17,icu,70 to 79,all,12,0.3558400167
2024-02-17,icu,80+,male,3,0.4034237227
2024-02-17,icu,80+,female,2,0.1866876753
2024-02-17,icu,80+,all,5,0.2754907454
2024-02-17,icu,all,male,16,0.07994520955
2024-02-17,icu,all,female,15,0.07468611666
2024-02-17,icu,all,all,31,0.07731104986
2024-02-17,deaths,0 to 11,female,1,0.0420951426
2024-02-17,deaths,0 to 11,all,1,0.02051216833
2024-02-17,deaths,60 to 69,male,2,0.0806803939
2024-02-17,deaths,60 to 69,female,1,0.03868905989
2024-02-17,deaths,60 to 69,all,3,0.05924607006
2024-02-17,deaths,70 to 79,male,7,0.4375092971
2024-02-17,deaths,70 to 79,female,7,0.3949589694
2024-02-17,deaths,70 to 79,all,14,0.4151466862
2024-02-17,deaths,80+,male,16,2.151593188
2024-02-17,deaths,80+,female,10,0.9334383763
2024-02-17,deaths,80+,all,26,1.432551876
2024-02-17,deaths,all,male,25,0.1249143899
2024-02-17,deaths,all,female,19,0.09460241443
2024-02-17,deaths,all,all,44,0.1097318127
2024-02-24,cases,0 to 11,male,80,3.200532569
2024-02-24,cases,0 to 11,female,78,3.283421123
2024-02-24,cases,0 to 11,all,158,3.240922596
2024-02-24,cases,12 to 19,male,13,0.7108237682
2024-02-24,cases,12 to 19,female,25,1.452873435
2024-02-24,cases,12 to 19,all,38,1.070545573
2024-02-24,cases,20 to 29,male,38,1.318333931
2024-02-24,cases,20 to 29,female,63,2.384572497
2024-02-24,cases,20 to 29,all,101,1.828249863
2024-02-24,cases,30 to 39,male,43,1.458340964
2024-02-24,cases,30 to 39,female,89,3.137177492
2024-02-24,cases,30 to 39,all,132,2.28156559
2024-02-24,cases,40 to 49,male,44,1.71316815
2024-02-24,cases,40 to 49,female,83,3.238079187
2024-02-24,cases,40 to 49,all,127,2.474866947
2024-02-24,cases,50 to 59,male,77,3.125738303
2024-02-24,cases,50 to 59,female,101,4.012354875
2024-02-24,cases,50 to 59,all,178,3.573835748
2024-02-24,cases,60 to 69,male,119,4.800483437
2024-02-24,cases,60 to 69,female,131,5.068266846
2024-02-24,cases,60 to 69,all,250,4.937172505
2024-02-24,cases,70 to 79,male,195,12.18775899
2024-02-24,cases,70 to 79,female,204,11.51023282
2024-02-24,cases,70 to 79,all,399,11.83168056
2024-02-24,cases,80+,male,342,45.99030438
2024-02-24,cases,80+,female,440,41.07128856
2024-02-24,cases,80+,all,782,43.08675259
2024-02-24,cases,all,male,951,4.751743393
2024-02-24,cases,all,female,1214,6.044596375
2024-02-24,cases,all,all,2165,5.399303966
2024-02-24,hospitalizations,0 to 11,male,9,0.360059914
2024-02-24,hospitalizations,0 to 11,female,4,0.1683805704
2024-02-24,hospitalizations,0 to 11,all,13,0.2666581883
2024-02-24,hospitalizations,12 to 19,male,1,0.0546787514
2024-02-24,hospitalizations,12 to 19,female,2,0.1162298748
2024-02-24,hospitalizations,12 to 19,all,3,0.08451675573
2024-02-24,hospitalizations,20 to 29,male,1,0.03469299819
2024-02-24,hospitalizations,20 to 29,female,2,0.0757007142
2024-02-24,hospitalizations,20 to 29,all,3,0.05430445139
2024-02-24,hospitalizations,30 to 39,male,2,0.06782981229
2024-02-24,hospitalizations,30 to 39,female,4,0.1409967412
2024-02-24,hospitalizations,30 to 39,all,6,0.1037075268
2024-02-24,hospitalizations,40 to 49,male,7,0.2725494784
2024-02-24,hospitalizations,40 to 49,female,6,0.2340780135
2024-02-24,hospitalizations,40 to 49,all,13,0.2533328371
2024-02-24,hospitalizations,50 to 59,male,20,0.8118800788
2024-02-24,hospitalizations,50 to 59,female,9,0.357536573
2024-02-24,hospitalizations,50 to 59,all,29,0.5822541387
2024-02-24,hospitalizations,60 to 69,male,32,1.290886302
2024-02-24,hospitalizations,60 to 69,female,22,0.8511593177
2024-02-24,hospitalizations,60 to 69,all,54,1.066429261
2024-02-24,hospitalizations,70 to 79,male,44,2.750058439
2024-02-24,hospitalizations,70 to 79,female,38,2.144062977
2024-02-24,hospitalizations,70 to 79,all,82,2.431573447
2024-02-24,hospitalizations,80+,male,104,13.98535572
2024-02-24,hospitalizations,80+,female,86,8.027570036
2024-02-24,hospitalizations,80+,all,190,10.46864833
2024-02-24,hospitalizations,all,male,220,1.099246631
2024-02-24,hospitalizations,all,female,173,0.8613798788
2024-02-24,hospitalizations,all,all,393,0.9801045999
2024-02-24,icu,12 to 19,female,1,0.0581149374
2024-02-24,icu,12 to 19,all,1,0.02817225191
2024-02-24,icu,40 to 49,male,1,0.03893563978
2024-02-24,icu,40 to 49,female,1,0.03901300225
2024-02-24,icu,40 to 49,all,2,0.03897428262
2024-02-24,icu,50 to 59,male,1,0.04059400394
2024-02-24,icu,50 to 59,all,1,0.02007772892
2024-02-24,icu,60 to 69,male,1,0.04034019695
2024-02-24,icu,60 to 69,female,2,0.07737811979
2024-02-24,icu,60 to 69,all,3,0.05924607006
2024-02-24,icu,70 to 79,male,5,0.3125066408
2024-02-24,icu,70 to 79,female,1,0.05642270992
2024-02-24,icu,70 to 79,all,6,0.1779200084
2024-02-24,icu,80+,male,6,0.8068474453
2024-02-24,icu,80+,female,1,0.09334383763
2024-02-24,icu,80+,all,7,0.3856870436
2024-02-24,icu,all,male,14,0.06995205836
2024-02-24,icu,all,female,6,0.02987444666
2024-02-24,icu,all,all,20,0.04987809668
2024-02-24,deaths,50 to 59,male,1,0.04059400394
2024-02-24,deaths,50 to 59,all,1,0.02007772892
2024-02-24,deaths,60 to 69,male,2,0.0806803939
2024-02-24,deaths,60 to 69,all,2,0.03949738004
2024-02-24,deaths,70 to 79,male,5,0.3125066408
2024-02-24,deaths,70 to 79,female,6,0.3385362595
2024-02-24,deaths,70 to 79,all,11,0.326186682
2024-02-24,deaths,80+,male,15,2.017118613
2024-02-24,deaths,80+,female,10,0.9334383763
2024-02-24,deaths,80+,all,25,1.377453727
2024-02-24,deaths,all,male,23,0.1149212387
2024-02-24,deaths,all,female,16,0.0796651911
2024-02-24,deaths,all,all,39,0.09726228854
2024-03-02,cases,0 to 11,male,75,3.000499283
2024-03-02,cases,0 to 11,female,42,1.767995989
2024-03-02,cases,0 to 11,all,117,2.399923695
2024-03-02,cases,12 to 19,male,18,0.9842175252
2024-03-02,cases,12 to 19,female,18,1.046068873
2024-03-02,cases,12 to 19,all,36,1.014201069
2024-03-02,cases,20 to 29,male,37,1.283640933
2024-03-02,cases,20 to 29,female,82,3.103729282
2024-03-02,cases,20 to 29,all,119,2.154076572
2024-03-02,cases,30 to 39,male,43,1.458340964
2024-03-02,cases,30 to 39,female,77,2.714187268
2024-03-02,cases,30 to 39,all,120,2.074150536
2024-03-02,cases,40 to 49,male,39,1.518489951
2024-03-02,cases,40 to 49,female,92,3.589196207
2024-03-02,cases,40 to 49,all,131,2.552815512
2024-03-02,cases,50 to 59,male,54,2.192076213
2024-03-02,cases,50 to 59,female,90,3.57536573
2024-03-02,cases,50 to 59,all,144,2.891192964
2024-03-02,cases,60 to 69,male,116,4.679462846
2024-03-02,cases,60 to 69,female,115,4.449241888
2024-03-02,cases,60 to 69,all,231,4.561947395
2024-03-02,cases,70 to 79,male,188,11.75024969
2024-03-02,cases,70 to 79,female,191,10.77673759
2024-03-02,cases,70 to 79,all,379,11.23861386
2024-03-02,cases,80+,male,293,39.40105025
2024-03-02,cases,80+,female,398,37.15084738
2024-03-02,cases,80+,all,691,38.07282102
2024-03-02,cases,all,male,864,4.317041316
2024-03-02,cases,all,female,1105,5.50187726
2024-03-02,cases,all,all,1969,4.910498619
2024-03-02,hospitalizations,0 to 11,male,7,0.2800465998
2024-03-02,hospitalizations,0 to 11,female,7,0.2946659982
2024-03-02,hospitalizations,0 to 11,all,14,0.2871703566
2024-03-02,hospitalizations,12 to 19,male,1,0.0546787514
2024-03-02,hospitalizations,12 to 19,female,1,0.0581149374
2024-03-02,hospitalizations,12 to 19,all,2,0.05634450382
2024-03-02,hospitalizations,20 to 29,male,6,0.2081579891
2024-03-02,hospitalizations,20 to 29,female,9,0.3406532139
2024-03-02,hospitalizations,20 to 29,all,15,0.271522257
2024-03-02,hospitalizations,30 to 39,male,2,0.06782981229
2024-03-02,hospitalizations,30 to 39,female,6,0.2114951118
2024-03-02,hospitalizations,30 to 39,all,8,0.1382767024
2024-03-02,hospitalizations,40 to 49,male,6,0.2336138387
2024-03-02,hospitalizations,40 to 49,female,3,0.1170390068
2024-03-02,hospitalizations,40 to 49,all,9,0.1753842718
2024-03-02,hospitalizations,50 to 59,male,9,0.3653460355
2024-03-02,hospitalizations,50 to 59,female,12,0.4767154307
2024-03-02,hospitalizations,50 to 59,all,21,0.4216323073
2024-03-02,hospitalizations,60 to 69,male,37,1.492587287
2024-03-02,hospitalizations,60 to 69,female,26,1.005915557
2024-03-02,hospitalizations,60 to 69,all,63,1.244167471
2024-03-02,hospitalizations,70 to 79,male,56,3.500074377
2024-03-02,hospitalizations,70 to 79,female,36,2.031217557
2024-03-02,hospitalizations,70 to 79,all,92,2.728106795
2024-03-02,hospitalizations,80+,male,71,9.54769477
2024-03-02,hospitalizations,80+,female,92,8.587633062
2024-03-02,hospitalizations,80+,all,163,8.980998301
2024-03-02,hospitalizations,all,male,195,0.9743322414
2024-03-02,hospitalizations,all,female,192,0.9559822932
2024-03-02,hospitalizations,all,all,387,0.9651411708
2024-03-02,icu,0 to 11,female,1,0.0420951426
2024-03-02,icu,0 to 11,all,1,0.02051216833
2024-03-02,icu,20 to 29,male,1,0.03469299819
2024-03-02,icu,20 to 29,all,1,0.0181014838
2024-03-02,icu,30 to 39,male,1,0.03391490614
2024-03-02,icu,30 to 39,female,1,0.0352491853
2024-03-02,icu,30 to 39,all,2,0.0345691756
2024-03-02,icu,40 to 49,male,1,0.03893563978
2024-03-02,icu,40 to 49,all,1,0.01948714131
2024-03-02,icu,50 to 59,male,1,0.04059400394
2024-03-02,icu,50 to 59,all,1,0.02007772892
2024-03-02,icu,60 to 69,male,4,0.1613607878
2024-03-02,icu,60 to 69,female,2,0.07737811979
2024-03-02,icu,60 to 69,all,6,0.1184921401
2024-03-02,icu,80+,male,2,0.2689491484
2024-03-02,icu,80+,female,4,0.3733753505
2024-03-02,icu,80+,all,6,0.3305888945
2024-03-02,icu,all,male,10,0.04996575597
2024-03-02,icu,all,female,8,0.03983259555
2024-03-02,icu,all,all,18,0.04489028702
