year,age_group,gender,deaths
2023,50 +,female,11
2023,50 +,female,23
2023,50 +,female,41
2023,50 +,female,53
2023,0 to 29,male,0
2023,50 +,male,14
2023,50 +,male,26
2023,50 +,male,22
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,19
2023,50 +,female,32
2023,0 to 29,male,0
2023,50 +,male,10
2023,50 +,male,21
2023,50 +,male,17
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,0
2023,50 +,female,19
2023,50 +,female,21
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,10
2023,50 +,male,12
2023,50 +,male,13
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,24
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,13
2023,50 +,male,17
2023,50 +,male,35
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,14
2023,50 +,female,31
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,30
2023,50 +,male,33
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,11
2023,50 +,female,23
2023,50 +,female,33
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,22
2020,50 +,male,43
2020,50 +,male,43
2020,50 +,male,54
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,11
2020,50 +,female,26
2020,50 +,female,47
2020,50 +,female,99
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,25
2020,50 +,male,36
2020,50 +,male,66
2020,50 +,male,70
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,38
2020,50 +,female,65
2020,50 +,female,151
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,20
2020,50 +,male,21
2020,50 +,male,21
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,10
2020,50 +,female,10
2020,50 +,female,52
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,10
2020,50 +,female,13
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,14
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,13
2020,50 +,male,19
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,11
2020,50 +,female,29
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,20
2020,50 +,male,35
2020,50 +,male,44
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,12
2020,50 +,female,20
2020,50 +,female,53
2020,0 to 29,male,0
2020,50 +,male,27
2020,50 +,male,57
2020,50 +,male,67
2020,50 +,male,106
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,13
2020,50 +,female,37
2020,50 +,female,62
2020,50 +,female,133
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,28
2021,50 +,male,45
2021,50 +,male,53
2021,50 +,male,76
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,16
2021,50 +,female,33
2021,50 +,female,50
2021,50 +,female,116
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,13
2021,50 +,male,21
2021,50 +,male,15
2021,50 +,male,22
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,16
2021,50 +,female,29
2021,50 +,female,61
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,12
2021,50 +,male,12
2021,50 +,male,14
2021,50 +,male,15
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,11
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,12
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,10
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,10
2021,50 +,male,12
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,11
2021,0 to 29,female,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,10
2021,50 +,male,11
2021,50 +,male,10
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,11
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,23
2021,50 +,male,26
2021,50 +,male,31
2021,50 +,male,15
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,10
2021,50 +,female,27
2021,50 +,female,13
2021,50 +,female,22
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,39
2022,50 +,male,37
2022,50 +,male,44
2022,50 +,male,40
2022,0 to 29,female,0
2022,50 +,female,26
2022,50 +,female,27
2022,50 +,female,31
2022,50 +,female,46
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,10
2022,50 +,male,14
2022,50 +,male,16
2022,50 +,male,18
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,10
2022,50 +,female,12
2022,50 +,female,14
2022,50 +,female,25
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,10
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,14
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,13
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,10
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,0
2022,50 +,female,11
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,10
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,13
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,14
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,14
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,19
2023,0 to 29,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,23
2020,50 +,male,22
2020,50 +,male,51
2020,50 +,male,23
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,15
2020,50 +,female,38
2020,50 +,female,29
2020,50 +,female,28
2020,0 to 29,male,0
2020,50 +,male,25
2020,50 +,male,34
2020,50 +,male,52
2020,50 +,male,28
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,18
2020,50 +,female,34
2020,50 +,female,44
2020,50 +,female,49
2020,50 +,male,24
2020,50 +,male,40
2020,50 +,male,36
2020,50 +,male,22
2020,0 to 29,female,0
2020,50 +,female,32
2020,50 +,female,38
2020,50 +,female,36
2020,50 +,female,44
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,11
2020,50 +,male,92
2020,50 +,male,120
2020,50 +,male,174
2020,50 +,male,127
2020,0 to 29,female,0
2020,50 +,female,68
2020,50 +,female,116
2020,50 +,female,135
2020,50 +,female,160
2020,0 to 29,male,0
2020,50 +,male,69
2020,50 +,male,144
2020,50 +,male,161
2020,50 +,male,102
2020,50 +,female,63
2020,50 +,female,92
2020,50 +,female,134
2020,50 +,female,193
2020,0 to 29,male,0
2020,50 +,male,46
2020,50 +,male,73
2020,50 +,male,100
2020,50 +,male,52
2020,0 to 29,female,0
2020,50 +,female,41
2020,50 +,female,76
2020,50 +,female,82
2020,50 +,female,100
2020,0 to 29,male,0
2020,50 +,male,42
2020,50 +,male,68
2020,50 +,male,85
2020,50 +,male,48
2020,0 to 29,female,0
2020,50 +,female,29
2020,50 +,female,46
2020,50 +,female,69
2020,50 +,female,86
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,48
2020,50 +,male,93
2020,50 +,male,103
2020,50 +,male,63
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,33
2020,50 +,female,42
2020,50 +,female,74
2020,50 +,female,65
2020,0 to 29,male,0
2020,50 +,male,93
2020,50 +,male,162
2020,50 +,male,216
2020,50 +,male,149
2020,0 to 29,female,0
2020,50 +,female,63
2020,50 +,female,112
2020,50 +,female,154
2020,50 +,female,190
2021,50 +,male,181
2021,50 +,male,354
2021,50 +,male,370
2021,50 +,male,267
2021,0 to 29,female,0
2021,50 +,female,131
2021,50 +,female,196
2021,50 +,female,271
2021,50 +,female,270
2021,0 to 29,male,0
2021,50 +,male,101
2021,50 +,male,175
2021,50 +,male,233
2021,50 +,male,102
2021,0 to 29,female,0
2021,50 +,female,69
2021,50 +,female,120
2021,50 +,female,124
2021,50 +,female,107
2021,0 to 29,male,0
2021,50 +,male,67
2021,50 +,male,79
2021,50 +,male,73
2021,50 +,male,35
2021,0 to 29,female,0
2021,50 +,female,41
2021,50 +,female,65
2021,50 +,female,51
2021,50 +,female,44
2021,50 +,male,49
2021,50 +,male,42
2021,50 +,male,39
2021,50 +,male,18
2021,0 to 29,female,0
2021,50 +,female,42
2021,50 +,female,44
2021,50 +,female,36
2021,50 +,female,19
2021,0 to 29,male,0
2021,50 +,male,39
2021,50 +,male,32
2021,50 +,male,26
2021,50 +,male,14
2021,0 to 29,female,0
2021,50 +,female,24
2021,50 +,female,27
2021,50 +,female,16
2021,50 +,female,15
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,13
2021,50 +,male,16
2021,50 +,male,15
2021,0 to 29,female,0
2021,50 +,female,14
2021,50 +,female,15
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,20
2021,50 +,male,28
2021,50 +,male,13
2021,0 to 29,female,0
2021,50 +,female,10
2021,50 +,female,13
2021,50 +,female,18
2021,50 +,female,13
2021,30 to 49,male,37
2021,50 +,male,178
2021,50 +,male,166
2021,50 +,male,102
2021,50 +,male,65
2021,30 to 49,female,17
2021,50 +,female,130
2021,50 +,female,140
2021,50 +,female,109
2021,50 +,female,64
2021,0 to 29,male,20
2021,30 to 49,male,39
2021,50 +,male,293
2021,50 +,male,293
2021,50 +,male,212
2021,50 +,male,121
2021,0 to 29,female,11
2021,30 to 49,female,30
2021,50 +,female,267
2021,50 +,female,253
2021,50 +,female,162
2021,50 +,female,121
2021,30 to 49,male,18
2021,50 +,male,164
2021,50 +,male,146
2021,50 +,male,118
2021,50 +,male,56
2021,30 to 49,female,14
2021,50 +,female,126
2021,50 +,female,133
2021,50 +,female,82
2021,50 +,female,71
2021,0 to 29,male,0
2021,50 +,male,65
2021,50 +,male,50
2021,50 +,male,46
2021,50 +,male,21
2021,0 to 29,female,0
2021,50 +,female,54
2021,50 +,female,66
2021,50 +,female,39
2021,50 +,female,39
2021,50 +,male,73
2021,50 +,male,68
2021,50 +,male,56
2021,50 +,male,31
2021,0 to 29,female,0
2021,50 +,female,37
2021,50 +,female,53
2021,50 +,female,67
2021,50 +,female,35
2022,30 to 49,male,16
2022,50 +,male,149
2022,50 +,male,202
2022,50 +,male,247
2022,50 +,male,141
2022,50 +,female,105
2022,50 +,female,145
2022,50 +,female,180
2022,50 +,female,188
2022,50 +,male,112
2022,50 +,male,195
2022,50 +,male,186
2022,50 +,male,141
2022,30 to 49,female,10
2022,50 +,female,95
2022,50 +,female,134
2022,50 +,female,156
2022,50 +,female,126
2022,50 +,male,28
2022,50 +,male,55
2022,50 +,male,54
2022,50 +,male,25
2022,0 to 29,female,0
2022,50 +,female,24
2022,50 +,female,31
2022,50 +,female,31
2022,50 +,female,38
2022,0 to 29,male,0
2022,50 +,male,12
2022,50 +,male,10
2022,50 +,male,15
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,10
2022,50 +,female,11
2022,50 +,male,12
2022,50 +,male,11
2022,50 +,male,14
2022,50 +,male,12
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,10
2022,50 +,female,10
2022,50 +,female,15
2022,50 +,female,24
2022,0 to 29,male,0
2022,50 +,male,11
2022,50 +,male,11
2022,50 +,male,20
2022,50 +,male,28
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,17
2022,50 +,female,30
2022,50 +,female,30
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,17
2022,50 +,male,27
2022,50 +,male,38
2022,50 +,male,36
2022,0 to 29,female,0
2022,50 +,female,17
2022,50 +,female,22
2022,50 +,female,31
2022,50 +,female,32
2022,50 +,male,24
2022,50 +,male,31
2022,50 +,male,55
2022,50 +,male,41
2022,50 +,female,11
2022,50 +,female,23
2022,50 +,female,33
2022,50 +,female,49
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,14
2022,50 +,male,27
2022,50 +,male,33
2022,50 +,male,31
2022,0 to 29,female,0
2022,50 +,female,11
2022,50 +,female,19
2022,50 +,female,24
2022,50 +,female,33
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,13
2022,50 +,male,34
2022,50 +,male,29
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,15
2022,50 +,female,22
2022,50 +,female,26
2022,0 to 29,male,0
2022,50 +,male,14
2022,50 +,male,11
2022,50 +,male,20
2022,0 to 29,female,0
2022,50 +,female,22
2022,50 +,female,26
2022,50 +,male,15
2022,50 +,male,26
2022,50 +,male,37
2022,50 +,male,40
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,15
2022,50 +,female,25
2022,50 +,female,33
2022,50 +,female,38
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,23
2023,50 +,male,42
2023,50 +,male,75
2023,50 +,male,57
2023,0 to 29,female,0
2023,50 +,female,18
2023,50 +,female,42
2023,50 +,female,48
2023,50 +,female,75
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,12
2023,50 +,male,28
2023,50 +,male,33
2023,50 +,male,24
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,13
2023,50 +,female,20
2023,50 +,female,25
2023,50 +,female,28
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,14
2023,50 +,male,22
2023,50 +,male,15
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,30
2023,50 +,female,25
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,10
2023,50 +,male,12
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,12
2023,50 +,female,16
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,11
2023,50 +,male,12
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,11
2023,50 +,female,10
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,0
2023,50 +,female,16
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,13
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,10
2023,50 +,male,16
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,12
2023,50 +,female,10
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,16
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,12
2023,50 +,female,14
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,14
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,10
2020,0 to 29,male,0
2020,50 +,male,12
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,13
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,10
2020,50 +,male,15
2020,50 +,male,21
2020,50 +,male,28
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,17
2020,50 +,female,16
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,17
2020,50 +,male,26
2020,50 +,male,35
2020,50 +,male,53
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,16
2020,50 +,female,35
2020,50 +,female,67
2020,0 to 29,male,0
2020,50 +,male,33
2020,50 +,male,80
2020,50 +,male,120
2020,50 +,male,125
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,25
2020,50 +,female,60
2020,50 +,female,69
2020,50 +,female,176
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,32
2020,50 +,male,42
2020,50 +,male,66
2020,50 +,male,91
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,14
2020,50 +,female,48
2020,50 +,female,41
2020,50 +,female,80
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,14
2021,50 +,male,24
2021,50 +,male,29
2021,50 +,male,29
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,10
2021,50 +,female,24
2021,50 +,female,19
2021,50 +,female,33
2021,0 to 29,male,0
2021,50 +,male,13
2021,50 +,male,16
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,13
2021,0 to 29,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,0
2021,50 +,female,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,0
2021,50 +,male,0
2021,50 +,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,20
2021,50 +,male,19
2021,50 +,male,12
2021,50 +,male,13
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,10
2021,50 +,female,18
2021,50 +,female,11
2021,0 to 29,male,0
2021,50 +,male,19
2021,50 +,male,22
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,15
2021,50 +,female,12
2021,50 +,female,16
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,22
2021,50 +,male,17
2021,50 +,male,20
2021,50 +,male,23
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,14
2021,50 +,female,15
2021,50 +,female,14
2021,50 +,female,12
2021,0 to 29,male,0
2021,50 +,male,26
2021,50 +,male,22
2021,50 +,male,21
2021,50 +,male,14
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,20
2021,50 +,female,21
2021,50 +,female,14
2021,50 +,female,16
2022,0 to 29,male,0
2022,50 +,male,20
2022,50 +,male,27
2022,50 +,male,36
2022,50 +,male,24
2022,0 to 29,female,0
2022,50 +,female,12
2022,50 +,female,23
2022,50 +,female,14
2022,50 +,female,15
2022,0 to 29,male,0
2022,50 +,male,17
2022,50 +,male,15
2022,50 +,male,23
2022,50 +,male,14
2022,0 to 29,female,0
2022,50 +,female,10
2022,50 +,female,13
2022,50 +,female,17
2022,50 +,female,17
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,0
2022,50 +,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,0
2022,50 +,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,16
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,0
2022,50 +,female,12
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
